model;year;engineSize;transmission;mileage;fuelType;tax;mpg;price
2;2019;2.0;2;3521;1;145;64.2;17999
14;2016;2.0;2;22188;1;200;47.9;19900
1;2016;1.2;1;15543;4;125;54.3;7891
13;2014;1.6;2;41976;4;160;44.1;7376
1;2016;1.0;1;19648;4;0;65.7;8344
2;2015;1.5;1;50332;4;125;51.4;9610
10;2016;1.5;1;45690;1;30;64.2;9709
1;2014;1.0;1;26822;4;0;65.7;7731
2;2015;1.5;1;23742;1;0;74.3;10295
16;2017;2.0;1;32910;1;125;56.5;17999
1;2018;1.0;1;30295;4;145;65.7;10999
17;2018;2.3;1;21632;4;145;35.3;25000
13;2016;1.5;1;19659;1;0;74.4;9186
2;2017;1.5;1;23016;4;145;51.4;12295
2;2017;1.0;1;13671;4;145;60.1;10999
2;2017;1.0;1;16853;4;145;57.7;12120
2;2018;1.5;1;17330;1;145;74.3;12499
2;2015;1.5;1;60482;1;0;74.3;7899
2;2017;1.5;1;20310;1;145;74.3;11999
2;2016;2.0;1;19664;4;200;41.5;15749
2;2019;2.0;2;3252;1;145;64.2;17699
1;2019;1.5;1;6937;4;145;40.3;16399
1;2017;1.0;1;25438;4;0;65.7;9360
2;2017;1.0;1;2481;4;145;60.1;11500
10;2018;1.5;2;9377;1;145;51.4;13999
2;2018;1.0;1;22688;4;145;57.7;12204
2;2017;1.5;1;36608;1;145;74.3;11389
10;2016;1.5;1;13967;1;30;64.2;10799
2;2016;1.0;1;31309;4;20;60.1;9499
2;2019;2.0;2;1520;1;145;64.2;19500
2;2017;1.5;1;34040;1;0;74.3;9995
7;2018;2.0;2;29462;1;145;45.6;14399
1;2013;1.2;1;66471;4;30;54.3;5448
4;2019;1.5;1;12689;4;145;39.2;16399
1;2017;1.0;1;17378;4;145;65.7;9499
4;2017;2.0;1;16644;1;145;60.1;16999
1;2014;1.6;1;60002;4;145;47.9;8299
2;2016;1.5;1;49470;1;0;74.3;8899
6;2018;1.0;1;6207;4;145;49.6;12899
16;2016;2.0;1;33883;1;125;56.5;14999
6;2016;1.5;2;27589;1;20;64.2;9770
10;2017;1.5;2;24449;1;30;58.9;10249
1;2016;1.6;1;22292;4;145;47.9;11127
14;2017;2.0;1;65853;1;160;48.7;16999
10;2016;1.5;1;12249;1;30;64.2;10799
10;2016;1.5;1;39296;1;30;64.2;10699
2;2018;1.0;1;14082;4;145;57.7;13799
2;2016;2.0;2;53717;1;30;64.2;10185
2;2017;2.0;1;11035;4;145;41.5;16051
2;2016;1.5;1;21018;1;0;74.3;10210
15;2019;1.2;1;7096;4;145;43.5;10998
4;2015;1.5;1;39329;4;165;45.6;10599
2;2012;1.6;1;69000;4;145;47.9;5299
7;2012;1.6;1;124000;1;30;65.7;3499
2;2012;1.6;1;59000;4;145;47.9;5499
23;2005;1.6;1;63000;4;270;35.3;1999
15;2012;1.2;1;74000;1;20;68.9;3499
2;2012;2.0;1;126000;1;125;56.5;3899
4;2015;2.0;1;42277;1;125;60.1;10495
1;2015;1.5;1;34263;1;0;88.3;7699
7;2015;2.0;2;55686;3;0;67.3;11999
1;2017;1.6;1;25595;4;145;47.9;11128
1;2018;1.5;1;30555;1;145;58.9;10799
4;2017;1.5;1;17339;1;145;64.2;14799
7;2015;1.5;1;25627;1;0;78.5;10999
1;2016;1.0;1;21297;4;20;62.8;8825
1;2016;1.0;1;40003;4;20;62.8;7175
1;2016;1.5;1;22421;1;0;78.5;6800
2;2019;1.0;1;5532;4;145;48.7;18498
2;2015;1.0;1;71500;4;20;61.4;6499
2;2019;1.0;2;95;4;145;48.7;17999
13;2017;1.0;1;31120;4;145;57.7;8499
15;2017;1.2;1;18800;4;145;57.7;7999
15;2018;1.2;1;7916;4;150;43.5;9599
5;2018;1.0;1;16908;4;150;54.3;13999
1;2017;1.0;1;25000;4;150;65.7;10499
3;2020;1.0;1;1000;4;150;49.6;22998
4;2017;2.0;1;44000;1;150;60.1;12999
15;2019;1.2;1;2296;4;145;43.5;10998
2;2019;1.0;1;15000;4;145;60.1;15999
2;2019;1.0;1;4660;4;145;60.1;16799
1;2015;1.2;1;34772;4;125;54.3;6999
1;2017;1.0;1;8146;4;145;65.7;10999
2;2019;1.0;1;8340;4;145;60.1;15999
2;2019;1.0;1;6177;4;145;58.9;14999
2;2019;1.0;1;4152;4;145;60.1;16998
2;2019;1.0;1;10050;4;145;60.1;14499
2;2019;1.0;1;10464;4;145;58.9;14998
1;2017;1.0;2;20007;4;0;57.7;11999
2;2020;2.3;1;2985;4;145;34.5;28998
4;2019;2.0;2;12030;1;145;42.2;19998
13;2016;1.0;1;15001;4;30;55.4;8499
1;2017;1.0;1;18916;4;145;65.7;9999
1;2017;1.0;1;31803;4;145;65.7;10499
1;2016;1.0;1;30900;4;0;65.7;7999
4;2014;2.0;1;42368;1;200;47.9;10999
1;2019;1.5;1;9829;1;150;58.9;13399
1;2016;1.0;1;17330;4;0;65.7;9699
2;2019;1.5;2;5700;1;145;50.4;17499
2;2019;1.0;1;804;4;145;48.7;18200
7;2017;1.5;2;15100;4;160;44.8;16499
7;2018;1.5;1;4443;4;145;48.7;15999
1;2016;1.0;1;23998;4;20;62.8;10414
2;2017;1.0;2;17303;4;125;51.4;12999
4;2017;1.5;2;28493;4;235;38.2;16749
2;2018;2.0;1;17515;4;145;41.5;18681
2;2017;1.0;2;8727;4;125;51.4;13249
4;2010;1.5;1;25490;4;150;60.1;15999
5;2018;1.0;1;15608;4;150;54.3;12999
1;2017;1.0;1;29127;4;150;65.7;8999
1;2018;1.1;1;12000;4;150;64.2;9999
1;2013;1.0;2;62000;4;0;57.7;6999
1;2014;1.0;1;61686;4;0;65.7;5999
1;2017;1.0;1;12412;4;145;65.7;8499
5;2017;1.0;1;13759;4;145;52.3;9999
13;2017;1.0;1;25000;4;30;55.4;8999
1;2017;1.6;1;34844;4;145;47.9;10999
2;2015;1.6;2;16186;4;165;44.8;9933
2;2011;1.6;1;127544;4;150;47.9;3999
1;2017;1.0;1;42787;4;150;65.7;8444
2;2017;1.0;1;22766;4;20;60.1;11211
2;2017;1.5;1;25000;1;150;74.3;10483
4;2009;2.0;1;128046;1;240;44.1;4352
2;2017;1.5;2;45709;4;150;46.3;10999
7;2017;2.0;1;38600;1;30;64.2;12222
15;2011;1.2;1;50425;4;30;57.7;3888
4;2019;2.0;1;5691;1;145;47.9;19710
2;2019;1.0;1;12014;4;150;60.1;17999
13;2015;1.6;2;37216;4;165;44.1;7299
7;2019;2.0;1;17984;1;150;62.8;17999
1;2011;1.2;1;18233;4;200;42.8;5999
1;2017;1.2;1;28907;4;125;54.3;7999
2;2015;2.0;1;21718;1;20;67.3;13583
4;2016;1.5;1;45962;4;160;45.6;12918
2;2018;1.0;1;21023;4;145;60.1;11499
12;2017;2.0;2;52835;1;150;51.4;17986
4;2017;2.0;1;28177;1;150;54.3;17998
15;2013;1.2;1;32966;4;30;57.7;3999
4;2019;2.0;1;2554;1;150;47.9;20499
5;2019;1.0;2;999;4;145;45.6;15999
4;2016;2.0;1;57815;1;125;60.1;10299
7;2017;2.0;2;26476;1;125;57.7;14999
1;2012;1.2;1;39620;4;125;50.4;4699
5;2019;1.0;1;10678;4;150;52.3;16999
6;2016;1.5;1;18485;1;20;68.9;9399
12;2020;2.0;2;49;1;145;43.5;32999
1;2019;1.0;1;2698;4;150;58.9;14299
5;2019;1.0;2;3205;4;145;45.6;16499
1;2015;1.0;2;20966;4;0;57.7;9299
5;2020;1.0;1;15;4;150;53.3;17499
1;2019;1.0;1;4216;4;150;58.9;14299
1;2019;1.0;1;9033;4;150;55.4;14499
2;2019;2.0;1;3572;1;145;70.6;20499
4;2019;2.0;2;1274;1;145;38.7;25499
4;2019;2.0;1;5556;1;145;47.9;19499
4;2017;1.5;1;12843;1;30;64.2;12999
2;2014;1.6;1;78767;4;150;47.9;5299
2;2017;1.0;1;30825;4;150;61.4;9499
2;2019;1.0;1;5826;4;145;60.1;16498
3;2020;1.0;1;3952;4;150;50.4;20999
3;2020;1.0;1;1977;4;150;49.6;22999
2;2019;1.0;1;8140;4;150;60.1;17499
2;2017;1.5;1;42632;1;150;74.3;10999
4;2015;2.0;1;56308;1;150;54.3;10999
10;2018;1.0;1;21384;4;145;54.3;11999
2;2016;1.0;1;51976;4;20;61.4;7999
2;2019;1.5;1;8706;1;150;80.7;15999
4;2017;1.5;1;24234;1;150;64.2;13499
15;2014;1.2;1;61008;4;30;57.7;3999
2;2010;2.0;1;60466;1;160;51.4;3699
15;2011;1.2;1;61437;4;30;57.7;3299
5;2015;1.0;1;31141;4;125;52.3;7599
2;2015;1.6;1;89770;1;20;67.3;6395
5;2017;1.5;1;29000;1;150;44.8;9495
2;2017;1.5;1;23624;1;0;74.3;11299
1;2019;1.0;1;9772;4;145;58.9;14999
5;2016;1.5;2;26759;4;160;44.8;10499
1;2019;1.0;1;9023;4;145;60.1;14499
2;2018;1.0;1;26898;4;145;57.7;11999
5;2017;1.0;1;17453;4;125;53.3;9999
2;2017;1.0;1;33460;4;20;60.1;8999
1;2017;1.6;2;19249;4;145;47.9;9999
1;2019;1.0;1;3765;4;145;55.4;15499
4;2018;1.5;1;14498;1;145;54.3;14999
18;2017;1.5;1;27354;1;125;61.4;11499
1;2018;1.0;1;9804;4;145;65.7;14299
4;2019;2.0;2;10265;1;145;42.2;21499
10;2016;2.0;2;24904;1;125;56.5;11699
4;2019;2.0;2;4985;1;145;42.2;24999
6;2017;1.0;1;18386;4;30;55.4;11499
1;2016;1.5;1;16218;1;0;88.3;9299
16;2019;2.0;2;11112;1;145;53.3;25999
1;2019;1.0;1;4266;4;145;58.9;14499
4;2019;2.0;1;4185;1;145;47.9;19999
1;2017;1.0;1;13625;4;0;65.7;10499
7;2016;2.0;2;89206;1;125;57.7;10000
2;2012;1.0;1;67226;4;30;56.5;4699
4;2013;2.0;1;67311;1;205;47.9;9500
2;2019;1.5;1;17354;1;145;74.3;15124
4;2017;2.0;1;46502;1;145;54.3;13999
15;2009;1.2;1;43000;4;30;55.4;3250
1;2018;1.0;1;18894;4;145;62.8;12495
1;2017;1.2;1;13759;4;145;54.3;8995
13;2015;1.0;1;56005;4;30;55.4;6995
13;2017;1.0;1;10228;4;30;57.7;9895
7;2019;2.0;2;11804;4;145;49.6;21699
2;2019;2.0;1;5834;1;145;50.4;23999
1;2016;1.0;1;11264;4;20;62.8;10999
2;2019;1.5;1;10222;1;145;74.3;17998
2;2019;1.0;2;4267;4;145;51.4;18699
5;2019;1.0;2;4340;4;145;45.6;16499
6;2017;1.5;1;21973;1;145;68.9;9999
5;2019;1.0;1;13994;4;145;53.3;14999
1;2015;1.0;1;8161;4;0;65.7;10299
1;2013;1.0;1;43181;4;0;65.7;6500
2;2016;1.5;1;37695;1;0;74.3;8500
1;2013;1.2;1;45787;4;30;54.3;5799
1;2015;1.5;1;45500;1;0;78.5;8299
16;2016;2.0;1;32792;1;125;56.5;14499
6;2013;1.6;1;51338;1;30;61.4;5699
2;2015;1.5;1;19498;1;0;74.3;10000
12;2015;2.0;1;88570;1;145;49.6;8199
16;2014;2.0;2;55632;1;160;47.1;8000
1;2014;1.6;1;63958;4;145;47.9;8000
1;2015;1.2;1;41896;4;125;54.3;6495
18;2015;1.6;1;30760;1;115;58.9;10995
4;2018;2.0;2;15393;1;145;54.3;17995
1;2015;1.0;2;26220;4;0;57.7;7995
2;2017;1.0;1;46282;4;20;61.4;8211
1;2015;1.0;1;9467;4;0;65.7;8999
4;2016;2.0;2;53930;1;150;52.3;13487
4;2015;2.0;2;30970;1;150;52.3;12434
2;2017;1.5;1;50526;1;0;74.3;10587
4;2017;1.5;2;11590;4;150;38.2;14555
1;2014;1.0;1;42012;4;0;65.7;5999
2;2012;1.6;1;72279;4;145;47.9;4499
1;2019;1.0;1;10555;4;145;55.4;14598
6;2019;1.0;1;5759;4;145;48.7;14299
1;2019;1.0;2;8910;4;145;48.7;15999
6;2015;1.6;1;45343;1;30;61.4;7799
2;2015;2.0;1;30555;1;20;67.3;13499
4;2014;2.0;1;62350;1;200;47.9;9599
10;2017;2.0;1;31976;1;30;61.4;13299
6;2018;1.5;1;30375;1;145;68.9;9999
1;2014;1.6;1;65929;4;145;47.9;8399
1;2015;1.6;1;56109;4;145;47.9;8749
2;2018;1.0;1;13883;4;145;58.9;14199
1;2014;1.0;1;39381;4;0;65.7;6561
1;2017;1.0;2;16813;4;0;57.7;9078
1;2012;1.4;1;52762;4;150;48.7;4490
12;2011;2.0;2;108343;1;205;47.1;5990
1;2016;1.5;1;64384;1;0;78.5;6490
1;2017;1.0;2;8629;4;145;54.3;12495
1;2017;1.0;1;29358;4;0;65.7;10600
4;2018;1.5;1;2299;1;145;54.3;15299
2;2019;1.0;1;9004;4;145;60.1;15699
2;2019;1.0;1;4857;4;145;60.1;15999
15;2019;1.2;1;9000;4;145;43.5;9699
4;2019;1.5;2;13211;4;145;31.0;20499
5;2019;1.0;1;2000;4;145;51.4;17999
5;2017;1.5;1;23319;1;30;64.2;9599
1;2017;1.5;1;66210;1;145;88.3;8000
7;2016;2.0;1;95150;1;30;62.8;9195
7;2015;2.0;2;102940;3;0;67.3;9795
7;2016;1.5;1;61190;1;0;78.5;9000
4;2016;2.0;2;74000;1;145;52.3;12295
1;2015;1.5;1;49450;1;0;76.4;6000
2;2015;1.5;1;76890;1;0;74.3;7000
2;2013;1.6;1;97930;4;145;47.9;4500
5;2016;1.0;1;16505;4;125;53.3;9600
2;2014;2.0;1;35712;4;235;39.2;14800
10;2018;1.5;2;18961;1;145;58.9;12999
1;2017;1.6;2;13660;4;145;47.9;10999
4;2017;1.5;1;13182;1;145;64.2;16199
4;2012;2.5;2;69382;4;555;27.4;8150
2;2016;1.0;1;18086;4;20;60.1;8999
6;2016;1.5;1;30409;1;20;68.9;11000
2;2019;1.0;1;15825;4;150;60.1;16300
1;2016;1.0;1;32290;4;0;65.7;7695
18;2015;1.6;1;54429;1;125;58.9;10499
1;2014;1.2;1;31124;4;30;54.3;6000
1;2017;1.0;1;17852;4;145;62.8;10299
2;2016;1.5;1;90378;1;0;74.3;6299
1;2015;1.5;1;67375;1;0;78.5;5500
1;2013;1.0;1;64231;4;0;65.7;5299
5;2016;1.0;1;42026;4;125;53.3;8700
5;2018;1.5;1;14766;1;150;64.2;15500
4;2017;2.0;1;29004;1;150;54.3;15400
6;2017;1.6;1;15627;4;165;44.1;10500
2;2017;1.0;1;15375;4;145;57.7;11768
2;2017;1.0;1;28333;4;145;60.1;11799
2;2017;2.0;1;32253;1;145;67.3;16499
4;2016;2.0;1;51244;1;125;60.1;14199
1;2015;1.0;1;15107;4;0;65.7;7999
2;2018;1.0;1;10834;4;145;57.7;13000
10;2017;1.5;1;28346;1;145;64.2;12000
15;2014;1.2;1;25766;4;30;57.7;5500
1;2013;1.0;1;29845;4;0;65.7;7500
4;2017;2.0;1;29725;1;125;60.1;16000
1;2016;1.0;1;20387;4;0;65.7;8200
1;2015;1.5;1;31994;1;0;76.4;7500
1;2017;1.0;1;13550;4;145;65.7;11300
1;2019;1.5;1;8000;1;150;88.3;12798
5;2019;1.0;2;1088;4;145;45.6;16998
5;2019;1.0;2;20;4;150;45.6;18999
4;2018;1.5;1;21851;1;150;64.2;15299
1;2017;1.2;1;12052;4;150;54.3;8999
1;2015;1.2;1;41886;4;30;54.3;5999
3;2020;1.0;1;2000;4;150;51.4;20999
1;2019;1.0;2;5674;4;150;48.7;13998
4;2017;2.0;1;24242;1;150;54.3;16999
1;2014;1.2;1;28543;4;30;54.3;6299
1;2018;1.0;1;30737;4;145;65.7;10200
1;2019;1.0;1;18331;4;145;60.1;13200
1;2013;1.6;1;39315;1;0;78.5;7200
1;2016;1.0;1;30612;4;0;65.7;8800
4;2019;2.0;1;21480;1;145;38.2;16600
16;2019;2.0;1;9193;1;145;55.4;21000
2;2013;1.6;1;29624;1;20;67.3;6999
13;2016;1.6;2;12499;4;165;44.1;9499
4;2017;2.0;1;14710;1;145;60.1;15299
1;2018;1.1;1;30284;4;145;64.2;9700
11;2016;1.5;1;26545;1;30;64.2;12500
15;2013;1.2;1;17427;4;30;57.7;5300
1;2017;1.0;1;14577;4;145;65.7;11300
7;2017;1.5;1;45032;1;0;78.5;12000
4;2017;2.0;1;27415;1;125;60.1;16500
1;2019;1.0;1;14620;4;145;60.1;12000
1;2018;1.0;1;38902;4;145;56.5;10100
1;2018;1.0;1;29783;4;145;56.5;10800
5;2017;1.0;1;11518;4;145;52.3;10500
2;2015;1.5;1;48153;1;0;74.3;9400
2;2015;1.5;1;33496;1;0;74.3;9500
6;2016;1.5;1;26088;1;20;68.9;9999
15;2017;1.2;1;16001;4;145;57.7;7699
1;2016;1.5;1;16060;1;0;78.5;8299
2;2013;1.0;1;41048;4;20;58.9;6499
5;2017;1.5;1;18518;4;160;44.8;9299
5;2019;1.0;1;2121;4;145;51.4;16998
1;2018;1.0;1;21718;4;145;62.8;12799
1;2012;1.6;1;25797;4;145;48.7;6499
2;2019;1.0;1;5568;4;145;60.1;16998
2;2019;1.0;1;6564;4;145;58.9;14998
1;2019;1.0;1;7126;4;145;62.8;13998
4;2019;1.5;1;3520;4;145;39.2;19698
1;2019;1.0;1;12831;4;145;65.7;12498
2;2014;1.0;1;45310;4;20;60.1;7299
1;2016;1.2;1;4189;4;125;54.3;7499
2;2018;1.0;1;20254;4;145;60.1;10999
1;2018;1.0;2;23624;4;145;54.3;14999
1;2017;1.0;1;9936;4;145;65.7;9699
7;2017;1.5;1;27064;4;145;48.7;13499
3;2020;1.0;1;2500;4;150;50.4;21999
2;2017;1.0;1;39904;4;20;61.4;9299
5;2019;1.0;2;861;4;145;45.6;17299
4;2019;2.0;2;9333;1;145;47.9;20799
1;2019;1.0;2;1519;4;150;48.7;14999
6;2016;1.5;2;10360;1;20;64.2;11299
1;2015;1.0;1;9181;4;0;65.7;8999
10;2013;1.6;1;58873;1;125;60.1;6799
2;2015;1.5;1;46301;1;0;74.3;8499
1;2019;1.0;1;9921;4;145;58.9;12999
1;2019;1.0;1;442;4;150;56.5;14799
4;2018;2.0;2;11386;1;150;54.3;20999
5;2019;1.0;1;7463;4;145;53.3;13799
2;2018;1.5;1;18227;1;145;80.7;12399
15;2019;1.2;1;2889;4;145;43.5;10999
14;2017;2.0;1;22017;1;160;48.7;18999
1;2017;1.5;1;26213;1;0;78.5;7999
5;2018;1.0;1;18678;4;145;54.3;11699
4;2019;1.5;2;7550;4;145;29.1;21999
5;2018;1.0;2;1715;4;145;45.6;13799
2;2019;1.0;1;5153;4;145;60.1;15999
1;2019;1.1;1;3409;4;145;55.4;11999
1;2019;1.0;1;6195;4;145;60.1;15699
4;2016;2.0;2;48792;1;145;52.3;11899
15;2019;1.2;1;308;4;145;47.9;10499
5;2019;1.0;2;935;4;145;45.6;16399
1;2017;1.2;1;30510;4;150;54.3;8199
5;2019;1.0;1;1524;4;150;51.4;17799
4;2018;1.5;2;14089;4;145;38.2;19999
4;2019;2.0;2;6083;1;150;37.2;21799
18;2017;1.5;1;35654;1;125;61.4;11000
13;2017;1.6;2;19678;4;160;44.1;8400
9;2017;2.0;1;32315;1;145;44.1;22000
1;2017;1.0;1;23255;4;0;65.7;8300
2;2017;1.0;1;6746;4;20;60.1;11250
5;2016;1.0;1;12410;4;125;52.3;7999
1;2018;1.0;1;11581;4;145;55.4;13100
4;2016;2.0;1;21569;1;125;60.1;12000
6;2017;1.5;1;20000;1;20;68.9;10650
1;2017;1.0;1;12955;4;0;65.7;9700
1;2014;1.2;1;15589;4;30;54.3;7400
2;2017;1.5;1;25400;1;0;74.3;10400
4;2017;1.5;2;22071;4;240;38.2;13300
13;2017;1.6;2;17544;4;165;44.1;9400
2;2017;1.0;2;22965;4;125;51.4;10800
1;2016;1.0;1;31272;4;0;65.7;8200
2;2017;1.5;1;27878;1;0;74.3;11000
1;2015;1.2;1;34645;4;125;54.3;6995
2;2016;1.5;1;8311;1;0;74.3;10495
4;2017;1.5;2;7637;4;145;38.2;15995
5;2015;1.5;1;6600;4;160;44.8;9495
7;2017;2.0;2;14643;1;125;58.9;14995
1;2013;1.0;1;48704;4;0;65.7;6495
1;2018;1.0;1;15344;4;145;65.7;11495
4;2017;1.5;1;24773;4;160;45.6;12000
1;2016;1.0;1;38043;4;0;65.7;8300
14;2017;2.0;1;31295;1;200;47.9;19000
1;2017;1.0;1;22637;4;0;65.7;8500
1;2015;1.6;1;36500;4;150;47.9;10300
1;2019;1.1;1;10000;4;150;55.4;10700
2;2015;1.0;1;41904;4;20;60.1;8500
2;2017;1.5;1;14621;1;0;74.3;11000
2;2015;1.0;1;46935;4;20;60.1;8350
2;2017;2.0;1;19709;4;145;41.5;16500
2;2015;1.0;1;54803;4;20;60.1;7700
4;2017;1.5;1;47922;1;30;64.2;13500
4;2016;2.0;2;28860;1;145;52.3;15500
1;2018;1.0;1;12500;4;145;49.6;12500
2;2017;1.0;1;30933;4;145;60.1;10500
2;2015;1.0;1;18381;4;20;60.1;8300
2;2017;1.0;1;23300;4;20;60.1;9650
2;2017;1.5;2;34468;1;0;67.3;11500
4;2017;1.5;1;15000;4;160;45.6;12950
4;2017;1.5;1;8000;4;160;45.6;13000
1;2018;1.0;1;11173;4;150;56.5;12300
4;2016;1.5;1;25000;4;160;45.6;13250
2;2017;1.5;2;42500;1;145;67.3;11100
1;2019;1.1;1;7342;4;145;55.4;10900
4;2017;1.5;1;16284;4;160;45.6;12700
4;2016;2.0;2;27363;1;145;52.3;13100
1;2014;1.0;2;22311;4;0;57.7;9000
1;2016;1.2;1;17838;4;125;54.3;7600
1;2016;1.6;1;29550;4;145;47.9;10200
1;2019;1.0;1;12663;4;145;58.9;12600
10;2016;1.5;2;28407;1;30;58.9;9799
2;2017;1.5;1;17954;1;150;74.3;12199
4;2017;1.5;2;30791;4;150;38.2;14599
5;2019;1.0;2;433;4;150;45.6;16799
4;2017;1.5;1;24877;1;30;64.2;14999
5;2019;1.0;2;246;4;150;45.6;17399
4;2017;2.0;1;25535;1;125;60.1;14999
6;2015;1.6;1;50395;1;30;61.4;6999
6;2017;1.6;1;16255;1;20;68.9;10999
2;2017;1.0;1;12485;4;150;60.1;11999
13;2017;1.6;2;26825;4;150;44.1;9000
4;2017;1.5;2;44325;4;150;38.2;12200
4;2017;1.5;1;19690;4;150;45.6;12000
4;2017;1.5;1;25971;4;150;45.6;11700
4;2017;2.0;1;27970;1;150;60.1;13700
4;2017;1.5;1;24587;4;150;45.6;15000
6;2016;1.0;1;21844;4;30;55.4;9500
1;2016;1.0;1;23676;4;20;62.8;8500
1;2016;1.0;1;15000;4;0;65.7;8700
4;2014;2.0;1;26150;1;200;47.9;10200
5;2019;1.0;1;2410;4;150;53.3;15999
1;2019;1.0;1;8732;4;145;58.9;12999
1;2019;1.0;1;9307;4;145;58.9;12999
1;2019;1.0;2;6335;4;145;48.7;14199
4;2017;2.0;2;32849;1;145;54.3;17499
5;2016;1.5;1;36711;1;30;64.2;8299
1;2019;1.0;2;6967;4;145;48.7;14399
1;2016;1.0;1;10380;4;0;65.7;8799
7;2018;2.0;2;23598;1;145;53.3;17999
1;2016;1.0;1;21731;4;0;65.7;8200
2;2017;1.5;1;40000;1;0;74.3;10800
2;2017;1.5;1;14341;1;0;74.3;11200
4;2017;2.0;3;42200;1;145;54.3;15500
7;2016;1.5;1;27127;1;30;65.7;10000
4;2017;1.5;1;38181;4;165;45.6;13000
2;2017;1.0;1;26715;4;150;60.1;10700
4;2016;1.5;2;18000;4;240;38.2;15400
2;2016;1.0;1;27861;4;20;60.1;9800
4;2017;2.0;3;47760;1;150;54.3;16500
13;2017;1.6;2;25000;4;150;44.1;9400
2;2015;1.6;2;6693;4;165;44.8;10500
12;2016;2.0;1;32469;1;125;56.5;14800
1;2017;1.2;1;37052;4;125;54.3;6900
4;2017;2.0;3;59220;1;150;54.3;14800
4;2017;1.5;1;24000;4;165;45.6;14000
1;2015;1.0;1;31399;4;0;65.7;8700
4;2016;1.5;1;31543;4;165;45.6;14500
4;2017;2.0;1;43250;1;125;60.1;14500
4;2017;1.5;1;45000;4;165;45.6;10750
4;2017;1.5;1;24877;1;30;64.2;14999
14;2016;2.0;2;36142;1;165;48.7;19199
4;2019;2.0;1;5866;1;150;37.7;22599
18;2017;1.5;2;41445;1;150;56.6;13699
1;2020;1.0;1;183;4;150;55.4;15999
4;2015;2.0;1;24365;1;125;60.1;10499
5;2019;1.0;2;433;4;150;45.6;16799
1;2018;1.0;1;6150;4;150;65.7;11999
1;2017;1.0;1;40561;4;20;62.8;8999
6;2016;1.5;2;22998;1;20;64.2;9999
2;2016;1.0;1;12427;4;20;61.4;10200
2;2017;2.0;1;30884;1;20;67.3;15900
10;2016;1.5;1;22824;1;30;64.2;9800
2;2016;1.5;1;38638;1;0;74.3;10100
10;2016;1.5;2;13642;1;30;58.9;10500
2;2016;1.0;2;15903;4;125;51.4;10800
5;2016;1.5;2;19243;4;160;44.8;9850
5;2017;1.0;1;24891;4;125;52.3;10000
5;2016;1.0;1;36701;4;125;53.3;8400
14;2016;2.0;2;28746;1;160;48.7;19500
7;2017;1.5;1;47408;1;0;78.5;10700
5;2017;1.0;1;11896;4;125;52.3;10500
14;2018;2.0;2;12145;1;145;47.9;25500
1;2016;1.0;1;29512;4;0;65.7;7800
1;2016;1.0;1;29326;4;0;65.7;7900
2;2015;1.5;1;38379;1;0;74.3;9100
4;2017;1.5;2;14606;4;235;38.2;17700
1;2016;1.0;1;44264;4;0;65.7;7500
1;2016;1.0;1;29529;4;0;65.7;8200
7;2015;2.0;1;22321;1;20;68.9;11600
1;2016;1.0;1;12110;4;0;65.7;8700
1;2016;1.0;1;35500;4;20;62.8;8900
1;2017;1.0;1;41589;4;145;65.7;7995
8;2018;1.2;1;11562;4;145;57.7;8495
1;2017;1.0;1;24826;4;150;65.7;9995
6;2019;1.0;1;5551;4;150;48.7;15295
2;2017;1.0;1;46713;4;20;60.1;10295
2;2017;1.0;1;24449;4;150;60.1;10995
4;2017;1.5;3;12000;1;145;58.9;15600
13;2016;1.6;2;10000;4;160;44.1;10200
1;2014;1.0;1;14175;4;0;65.7;7900
4;2018;1.5;2;6808;4;145;38.2;20200
4;2017;1.5;1;20000;4;165;45.6;12000
4;2017;1.5;1;13353;4;165;45.6;14250
5;2017;1.0;1;8724;4;150;52.3;9450
13;2017;1.6;2;17000;4;150;44.1;9450
2;2017;1.0;1;27000;4;150;61.4;9650
4;2015;2.0;1;31593;1;125;60.1;10800
7;2015;1.5;1;48906;1;0;78.5;9300
1;2016;1.0;1;27241;4;20;62.8;8650
2;2017;1.5;1;13530;1;150;74.3;12489
4;2017;2.0;1;22182;1;125;60.1;14989
1;2017;1.0;3;16019;4;150;57.7;9989
2;2018;1.0;1;10585;4;145;57.7;14295
1;2016;1.0;1;35150;4;0;65.7;9295
1;2018;1.0;1;41008;4;145;56.5;10795
4;2017;2.0;1;25352;1;145;60.1;16495
5;2019;1.0;1;9316;4;145;53.3;14695
2;2011;1.6;1;77000;4;145;47.9;4495
2;2011;1.6;1;67000;4;145;47.9;4695
2;2015;2.0;1;38773;1;20;67.3;12200
6;2016;2.0;2;24076;1;125;58.9;9800
1;2016;1.0;1;36421;4;0;65.7;7500
4;2017;1.5;1;21750;4;160;45.6;12000
1;2015;1.0;1;33428;4;0;65.7;7100
2;2017;1.5;1;16612;1;0;74.3;11800
2;2014;1.6;1;39612;1;20;67.3;8100
1;2016;1.6;1;25921;4;145;47.9;11000
2;2017;1.5;1;29301;1;0;74.3;10150
1;2018;1.0;1;29463;4;150;62.8;11250
1;2018;1.0;1;6019;4;145;65.7;13495
5;2018;1.0;1;15080;4;145;54.3;13995
1;2019;1.0;1;11268;4;145;58.9;13489
2;2015;1.5;1;38000;1;0;74.3;9489
